"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.9524.1"	"MSTRG.9524"	1.56	1.34	1.18	1.28	2.68	1.59	2.38	2.22	1.43
"MSTRG.9525.1"	"MSTRG.9525"	0.54	0.28	0.63	0.72	1.25	1.09	1.36	1.3	0.96
"MSTRG.9525.2"	"MSTRG.9525"	2.24	2.25	2.62	2.55	3.4	2.83	9.17	5.76	2.77
"MSTRG.9525.3"	"MSTRG.9525"	2.49	3.14	1.77	2.78	5.4	3.18	1.12	0	2.5
"MSTRG.9526.1"	"MSTRG.9526"	6.83	8	7.02	6.78	12.63	7.09	11.13	8.1	9.34
"MSTRG.9526.2"	"MSTRG.9526"	4.46	4.69	2.26	4.58	10.71	6.65	8.79	15.4	5.2
"MSTRG.9526.3"	"MSTRG.9526"	1.33	1.82	3.14	0.85	1.85	1.26	2.32	0.4	2.57
"MSTRG.9526.4"	"MSTRG.9526"	1.34	1.34	0.78	0.85	2.98	2.05	1.65	2.04	1.31
"MSTRG.9526.5"	"MSTRG.9526"	1.84	2.87	2.88	2.1	2.53	2.46	4.76	1.54	1.9
"MSTRG.9527.1"	"MSTRG.9527"	7.55	7.89	9.31	8.19	14.31	8.6	14.43	7.27	8.07
"MSTRG.9528.1"	"MSTRG.9528"	0.89	1.15	0.85	0.94	2.02	1.23	1.95	1.89	1.12
"MSTRG.9529.1"	"MSTRG.9529"	5.94	8.75	5.77	6.09	12.3	8.16	12.2	9.81	8.5
"MSTRG.953.1"	"MSTRG.953"	8.93	10.5	8.58	8.64	17.45	12.51	18.19	15.39	11.37
"MSTRG.9530.1"	"MSTRG.9530"	4.4	4.39	3.5	3.72	7.71	5.63	8.14	7.46	5.14
"MSTRG.9531.1"	"MSTRG.9531"	1.54	1.65	1.55	1.44	3.7	2.53	3.94	4.72	2.39
"MSTRG.9531.2"	"MSTRG.9531"	0.32	0.26	0.16	0.39	0.68	0.48	0.83	0.52	0.34
"MSTRG.9532.1"	"MSTRG.9532"	4.57	4.38	4.98	4.32	7.3	4.81	7.35	4.47	4.48
"MSTRG.9533.1"	"MSTRG.9533"	0.05	0.09	0	0.05	0.05	0.11	0.11	0	0.18
"MSTRG.9533.2"	"MSTRG.9533"	5.43	6.02	5.46	5.04	10.44	6.97	11.19	7.7	7.14
"MSTRG.9533.3"	"MSTRG.9533"	0.12	0.18	0.13	0.18	0.42	0.24	0.25	0.44	0.33
"MSTRG.9533.4"	"MSTRG.9533"	0.04	0	0	0	0.82	0	0.83	5.54	0.38
"MSTRG.9534.1"	"MSTRG.9534"	2.17	2.55	2.68	2.49	5.55	3.33	4.98	3.54	3.41
"MSTRG.9535.1"	"MSTRG.9535"	1.15	1.22	1.09	1.12	2.27	1.73	2.33	2.31	1.53
"MSTRG.9536.1"	"MSTRG.9536"	4.17	3.81	3.44	3.97	8.94	5.8	9.01	6.54	4.61
"MSTRG.9537.1"	"MSTRG.9537"	1.24	1.16	0.89	0.9	2.04	1.36	2.01	1.89	1.43
"MSTRG.9538.1"	"MSTRG.9538"	4.11	4.79	4.38	4.34	9.97	6.58	10.14	7.98	7
"MSTRG.9539.1"	"MSTRG.9539"	1.5	1.66	1.35	1.48	2.56	1.68	3.01	3.05	1.94
"MSTRG.954.1"	"MSTRG.954"	0.98	1.2	0.87	1.03	2.28	1.21	1.71	2.03	1.3
"MSTRG.9540.1"	"MSTRG.9540"	2.69	3.46	2.53	2.61	5.69	3.11	5.12	4.3	3.63
"MSTRG.9541.1"	"MSTRG.9541"	3.61	3.65	2.51	4.39	11.03	5.06	9.43	8.17	6.75
"MSTRG.9541.10"	"MSTRG.9541"	0.95	1.14	0.6	0.97	2.34	1.22	1.9	2.51	1.53
"MSTRG.9541.2"	"MSTRG.9541"	0.05	0	0.31	0	0.12	0	0	0	0
"MSTRG.9541.3"	"MSTRG.9541"	16.19	17.17	15.54	16.4	32.79	23.8	41.17	36.02	26.18
"MSTRG.9541.4"	"MSTRG.9541"	0.15	0.08	0	0	0.41	0.11	0	0	0
"MSTRG.9541.5"	"MSTRG.9541"	2.83	3.06	5.1	1.16	8.41	5.44	3.72	0	2.61
"MSTRG.9541.6"	"MSTRG.9541"	3.96	6.58	3.08	5.24	14.89	10.81	25.04	17.28	15.06
"MSTRG.9541.7"	"MSTRG.9541"	3.68	1.86	6.18	1.9	1.82	1.67	0	0	0.01
"MSTRG.9541.8"	"MSTRG.9541"	1.89	2.52	0.8	2.52	4.85	3.64	5.85	4.48	2.48
"MSTRG.9541.9"	"MSTRG.9541"	1.89	2.52	0.8	2.52	4.85	3.64	5.85	4.48	2.48
"MSTRG.9542.1"	"MSTRG.9542"	2.37	2.09	2.65	1.91	4.65	2.84	3.75	2.4	2.16
"MSTRG.9542.2"	"MSTRG.9542"	13.75	6.37	15.86	8.14	1.69	13.9	0.92	0	17.62
"MSTRG.9542.3"	"MSTRG.9542"	23.36	32.79	31.23	24.3	48.11	33.39	53.24	26.12	36.59
"MSTRG.9542.4"	"MSTRG.9542"	22.24	28.9	19.14	29.19	65.74	31.58	75.3	54.56	34.06
"MSTRG.9543.1"	"MSTRG.9543"	1.8	1	1.66	1.93	3.92	4.1	3.38	3.08	2.53
"MSTRG.9544.1"	"MSTRG.9544"	2.11	2.11	2.48	2.11	4.51	3.09	4.56	2.9	2.69
"MSTRG.9545.1"	"MSTRG.9545"	6.63	7.15	5.58	6.32	13.04	7.16	12.22	10.45	7.36
"MSTRG.9546.1"	"MSTRG.9546"	1.69	1.42	1.47	1.48	3.29	1.95	2.95	2.24	1.94
"MSTRG.9547.1"	"MSTRG.9547"	0.8	0.7	0.73	0.77	1.5	1.3	1.5	1.33	1
"MSTRG.9548.1"	"MSTRG.9548"	0.83	0.9	0.95	0.67	1.72	1.22	1.52	1.72	0.95
"MSTRG.9549.1"	"MSTRG.9549"	1.69	2.3	1.89	1.74	3.82	2.76	3.51	4.99	2.83
"MSTRG.955.1"	"MSTRG.955"	0.98	1.82	0.44	1.1	2.32	1.33	0.97	4.15	1.01
"MSTRG.9550.1"	"MSTRG.9550"	111.95	120.31	101.54	105.65	198.9	118.82	206.5	134.12	115.39
"MSTRG.9551.1"	"MSTRG.9551"	3.68	4.11	4.48	3.73	6.62	4.53	7.03	2.56	4.29
"MSTRG.9552.1"	"MSTRG.9552"	2.81	2.87	2.18	2.83	6.62	3.4	6.39	5.14	3.99
"MSTRG.9553.1"	"MSTRG.9553"	5.35	5.55	6.23	4.8	12.53	7.81	10.91	4.63	6.47
"MSTRG.9553.2"	"MSTRG.9553"	2.11	2.25	0.66	2.53	1.96	2.12	2.66	10.9	1.07
"MSTRG.9554.1"	"MSTRG.9554"	19.52	17.37	14.58	18.12	32.28	21.25	34.99	26.71	19.78
"MSTRG.9554.2"	"MSTRG.9554"	24.2	23.65	23.55	21.49	39.46	20.68	44.11	26.16	22
"MSTRG.9555.1"	"MSTRG.9555"	1.32	1.59	1.31	1.29	2.71	2.04	2.86	3.35	1.9
"MSTRG.9556.1"	"MSTRG.9556"	4.29	2.81	2.98	3.16	6.58	4.5	7.82	7.34	3.97
"MSTRG.9556.2"	"MSTRG.9556"	1.08	2.5	2.71	1.44	2.55	1.53	3.07	0.9	1.42
"MSTRG.9556.3"	"MSTRG.9556"	4.49	4.52	3.54	4.2	7.44	4.93	4.59	9.42	4.13
"MSTRG.9557.1"	"MSTRG.9557"	6.65	4.17	2.91	6.47	13.81	10	4.26	16.36	7.96
"MSTRG.9557.2"	"MSTRG.9557"	4.74	3.41	2.35	4.91	11.77	6.11	3.18	9.85	7.58
"MSTRG.9557.3"	"MSTRG.9557"	11.17	4.77	2.77	8.64	17.27	13.76	7.01	22.06	7.99
"MSTRG.9557.4"	"MSTRG.9557"	8.43	3.72	1.83	7.74	10.71	11.2	5.22	18.08	6.68
"MSTRG.9557.5"	"MSTRG.9557"	15.23	7.41	7.64	14.19	31.42	20.04	14.82	37.31	22.44
"MSTRG.9558.1"	"MSTRG.9558"	0.72	0.62	0.26	1.21	3.23	0.78	0	2.57	0.68
"MSTRG.9559.1"	"MSTRG.9559"	5.47	5.42	4.05	5.19	12.14	7.41	11.82	12.54	6.86
"MSTRG.956.1"	"MSTRG.956"	5.6	6.64	5.4	5.5	12.43	7.68	11.87	12.1	8.23
"MSTRG.9560.1"	"MSTRG.9560"	0	0	0	0	0.14	0.12	0	0	0
"MSTRG.9560.2"	"MSTRG.9560"	0	0.2	0	0	0	0	0	0	0.39
"MSTRG.9560.3"	"MSTRG.9560"	1.32	1.05	1.5	1.1	2	1.72	2.5	0.82	1.1
"MSTRG.9560.4"	"MSTRG.9560"	0.05	0.08	0.05	0.04	0.21	0.14	0.13	0.22	0.23
"MSTRG.9560.5"	"MSTRG.9560"	0	0.02	0	0.26	0.1	0.44	0	0	0.04
"MSTRG.9560.6"	"MSTRG.9560"	4.01	3.06	3.56	3.19	7.16	4.61	8.78	5.67	4.62
"MSTRG.9560.7"	"MSTRG.9560"	1.74	1.47	1.57	1.02	3.26	1.5	3.82	3.19	2.01
"MSTRG.9560.8"	"MSTRG.9560"	0	0	0.27	0.14	0	0	0	0	0
"MSTRG.9561.1"	"MSTRG.9561"	1.33	1.31	1.09	1.27	2.44	1.4	2.07	1.59	1.24
"MSTRG.9562.1"	"MSTRG.9562"	5.99	7.12	5.37	5.61	12.2	8.14	12.6	10.49	7.74
"MSTRG.9563.1"	"MSTRG.9563"	1.89	1.74	1.82	1.95	3.77	2.13	3.06	1.92	1.73
"MSTRG.9564.1"	"MSTRG.9564"	1.41	1.37	1.3	1.38	2.54	1.43	2.52	2	1.33
"MSTRG.9565.1"	"MSTRG.9565"	1.62	1.55	1.33	1.78	3.8	2.05	3.45	3.63	2.33
"MSTRG.9566.1"	"MSTRG.9566"	1.55	2.32	2.11	1.88	3.86	2.81	3.13	3.55	2.92
"MSTRG.9567.1"	"MSTRG.9567"	13.94	15.1	17.22	15.46	30.16	18.07	33.71	13.41	20.65
"MSTRG.9567.2"	"MSTRG.9567"	1.82	2.62	0.35	0	4.09	3.93	4.82	7.41	0.49
"MSTRG.9568.1"	"MSTRG.9568"	0.69	0.9	0.81	0.42	3.41	0.62	2.12	1.69	0.09
"MSTRG.9568.2"	"MSTRG.9568"	1.32	1.5	1.06	1.09	0.31	1.78	1.35	0	2.02
"MSTRG.9569.1"	"MSTRG.9569"	6.13	4.43	7.26	6.47	11.72	7.02	16.72	6.59	5.07
"MSTRG.957.1"	"MSTRG.957"	0.52	0.18	0.67	0.51	0.69	0.58	1.42	0.19	0.19
"MSTRG.957.2"	"MSTRG.957"	3.38	2.43	4.12	3.21	6.6	3.23	7.18	2.83	2.52
"MSTRG.9570.1"	"MSTRG.9570"	20.47	18.34	17.39	20.93	37.25	26.16	44.87	57.02	24.98
"MSTRG.9571.1"	"MSTRG.9571"	23.52	29.56	23.45	25.14	50.55	37.6	46.64	42.88	34.61
"MSTRG.9572.1"	"MSTRG.9572"	1.03	1.86	1.96	1.42	2.57	2.68	3.03	1.91	1.99
"MSTRG.9572.2"	"MSTRG.9572"	5.4	6.33	6.47	5.3	12.63	9.11	11.64	9.31	10.02
"MSTRG.9572.3"	"MSTRG.9572"	0.36	0.75	0.41	0.67	1.27	1.19	0.62	0.95	0.53
"MSTRG.9572.4"	"MSTRG.9572"	0.07	0.08	0.13	0.08	0.1	0.04	0.06	0.1	0.1
"MSTRG.9573.1"	"MSTRG.9573"	3.12	3.88	3.02	2.55	6.39	3.45	5.23	4.52	3.93
"MSTRG.9574.1"	"MSTRG.9574"	3.69	3.94	2.78	3.42	6.31	2.9	5.88	6.47	3.81
"MSTRG.9575.1"	"MSTRG.9575"	2.15	2.81	2.24	2.23	5.87	3.33	4.95	4.54	4.1
"MSTRG.9576.1"	"MSTRG.9576"	3.26	3.94	3.39	3.17	7.89	5.03	7.2	6.4	5.56
"MSTRG.9577.1"	"MSTRG.9577"	3.88	4.27	3.8	3.66	7.65	4.57	7.09	6.73	4.8
"MSTRG.9578.1"	"MSTRG.9578"	1.91	2.31	2.21	2.45	2.45	1.63	3.69	1.9	1.49
"MSTRG.9578.2"	"MSTRG.9578"	0.54	0.5	0.34	0.45	1.31	0.84	1	1.22	1.05
"MSTRG.9579.1"	"MSTRG.9579"	0.1	0.1	0	0	0.16	0	0	0.51	0.33
"MSTRG.958.1"	"MSTRG.958"	2.75	3.33	3.33	2.8	5.32	4.12	5.22	3.65	3.26
"MSTRG.9580.1"	"MSTRG.9580"	15.88	18.34	13.94	15.12	30.65	19.06	26.68	29.85	20.08
"MSTRG.9581.1"	"MSTRG.9581"	2.3	3.1	1.68	2.48	4.98	2.85	3.59	6.48	3.19
"MSTRG.9582.1"	"MSTRG.9582"	3.86	4.63	5.15	3.74	8	5.01	8.27	4.94	4.74
"MSTRG.9583.1"	"MSTRG.9583"	1.45	1.6	1.02	1	2.18	1.16	1.68	0.63	1.84
"MSTRG.9584.1"	"MSTRG.9584"	3.83	4.69	2.53	3.69	8.07	6.28	5.99	9.76	5.62
"MSTRG.9585.1"	"MSTRG.9585"	2.67	3.2	2.99	3.05	6.01	4.32	6.68	5.2	3.76
"MSTRG.9586.1"	"MSTRG.9586"	0.22	0.27	0.24	0.14	0.83	0.37	0.66	1.13	0.44
"MSTRG.9586.2"	"MSTRG.9586"	0	0	0.13	0.06	0	0.09	0.09	0	0
"MSTRG.9586.3"	"MSTRG.9586"	2.13	2.27	2.42	2.15	3.42	2.49	3.63	1.76	2.35
"MSTRG.9587.1"	"MSTRG.9587"	10.58	10.61	8.09	9.99	21.29	11.94	22.02	26.24	11.83
"MSTRG.9588.1"	"MSTRG.9588"	0.55	0.98	1.05	1.41	1.94	1.74	2.03	2.39	1.48
"MSTRG.9589.1"	"MSTRG.9589"	5.1	5.2	5.49	4.86	11.03	6.58	10.6	9.24	6.86
"MSTRG.9589.2"	"MSTRG.9589"	1.73	1.6	2.78	1.8	2.89	2.03	2.37	0.7	2.04
"MSTRG.959.1"	"MSTRG.959"	0	0	0	0	0	0.26	0	0	0
"MSTRG.9590.1"	"MSTRG.9590"	1.78	1.87	1.25	1.18	2.46	1.66	3.25	1.97	1.82
"MSTRG.9591.1"	"MSTRG.9591"	9	11.9	10.14	8.97	20.14	13.48	19.74	15.29	14.43
"MSTRG.9591.2"	"MSTRG.9591"	0.47	0.4	0.34	0.51	0.58	0.54	0.6	0.76	0.54
"MSTRG.9592.1"	"MSTRG.9592"	11.47	9.93	11.87	9.11	16.27	9.75	28.24	9.41	8.74
"MSTRG.9593.1"	"MSTRG.9593"	2.07	2.24	2.45	2.23	5	3.46	4.27	3.98	3.36
"MSTRG.9593.2"	"MSTRG.9593"	1.62	2.71	1.24	1.98	3.25	1.95	3.02	5.12	2.12
"MSTRG.9594.1"	"MSTRG.9594"	17.96	17.9	17.79	17.44	43.99	27.45	43.33	52.47	30.5
"MSTRG.9594.2"	"MSTRG.9594"	0	0	0	0	0	0	0	0	0
"MSTRG.9594.3"	"MSTRG.9594"	20.84	24.12	18.43	19.42	52.67	29.49	46.4	46.98	32.32
"MSTRG.9594.4"	"MSTRG.9594"	0.3	0.52	0.31	0.39	0.98	0.83	0.62	1.8	0.85
"MSTRG.9594.5"	"MSTRG.9594"	20.9	27.98	21.05	21.85	52.6	31.19	49.57	31.55	33.18
"MSTRG.9595.1"	"MSTRG.9595"	2.46	2.99	2.3	2.5	5.17	3.31	4.76	4.54	3.17
"MSTRG.9596.1"	"MSTRG.9596"	3.2	3.66	3.35	3.42	9.63	6.11	10.53	7.67	6
"MSTRG.9597.1"	"MSTRG.9597"	2.62	2.14	2.43	1.84	3.58	2.66	4.24	3.09	1.94
"MSTRG.9598.1"	"MSTRG.9598"	17.81	16.57	13.74	15.82	30.08	16.48	32.22	35.5	17.84
"MSTRG.9599.1"	"MSTRG.9599"	2.4	2.92	2.09	2	4.56	2.67	4.53	3.98	3.05
"MSTRG.9599.2"	"MSTRG.9599"	0.8	1.37	1.42	0.99	1.79	1.5	1.94	1.14	1.52
"MSTRG.9599.3"	"MSTRG.9599"	1.02	1.22	1.57	0.91	1.76	0.96	1.56	0.18	0.85
"MSTRG.9599.4"	"MSTRG.9599"	0.08	0.14	0.75	0.53	0.13	0.45	0.13	0	0
"MSTRG.96.1"	"MSTRG.96"	1.52	1.23	1.18	1.2	2.59	1.6	2.99	2.54	1.64
"MSTRG.960.1"	"MSTRG.960"	0.83	0.66	0.63	0.68	1.37	0.88	1.71	1.61	0.79
"MSTRG.9600.1"	"MSTRG.9600"	1.98	2.32	1.78	1.84	3.64	2.81	2.91	2.65	2.12
"MSTRG.9601.1"	"MSTRG.9601"	2.19	1.84	3.34	1.53	3.44	2.53	3.95	2.08	2.5
"MSTRG.9602.1"	"MSTRG.9602"	2.12	2.44	2.42	2.13	4.52	2.88	3.99	3.53	2.86
"MSTRG.9603.1"	"MSTRG.9603"	2.17	1.98	1.44	1.83	4.39	3.54	5.77	3.1	3.35
"MSTRG.9603.2"	"MSTRG.9603"	1.31	0.92	1.22	0.85	2.18	1.4	1.73	1.94	1.35
"MSTRG.9604.1"	"MSTRG.9604"	14.76	15.33	10.75	13.03	23.09	14.92	24.23	31.56	15.33
"MSTRG.9604.2"	"MSTRG.9604"	0.47	0.66	0.62	0.46	1.27	1.07	1.36	0.7	1.05
"MSTRG.9604.3"	"MSTRG.9604"	1.22	1.79	1.61	1.65	3.88	3.17	3.59	6.08	3.61
"MSTRG.9605.1"	"MSTRG.9605"	1.08	1.59	0.88	1.09	2.62	2.31	2.45	1.29	1.42
"MSTRG.9605.2"	"MSTRG.9605"	9.89	9.6	6.71	7.72	18.73	10.56	17.48	19.03	9.13
"MSTRG.9606.1"	"MSTRG.9606"	1.51	1.49	1.13	1.41	2.68	1.72	2.75	2.47	1.22
"MSTRG.9607.1"	"MSTRG.9607"	4.04	4.68	4.97	3.83	6.86	5.24	7.35	5.18	4.6
"MSTRG.9608.1"	"MSTRG.9608"	3.55	3.94	2.72	2.88	7.13	4	6.76	5.94	4.31
"MSTRG.9609.1"	"MSTRG.9609"	3.39	4.18	2.88	3.36	6.74	4.33	6.81	6.61	3.71
"MSTRG.961.1"	"MSTRG.961"	0.8	0.93	1.04	0.77	1.61	0.94	1.75	0.74	1.07
"MSTRG.9610.1"	"MSTRG.9610"	5.01	7.46	6.03	4.97	10.49	6.98	9.31	10.77	7.23
"MSTRG.9611.1"	"MSTRG.9611"	1.52	1.06	1.84	0.51	1.57	1.51	1.52	2.07	1.67
"MSTRG.9611.2"	"MSTRG.9611"	4.43	5.09	2.52	5.45	9.82	5	10.11	10.74	5.78
"MSTRG.9612.1"	"MSTRG.9612"	14.48	13.13	9.95	12.12	23.24	13.95	25.51	20.29	12.86
"MSTRG.9612.2"	"MSTRG.9612"	5.27	5.72	3.81	4.83	11.12	5.34	9.58	10.35	5.5
"MSTRG.9612.3"	"MSTRG.9612"	0.08	0.09	0	0.04	0.15	0.05	0.14	0.23	0.19
"MSTRG.9613.1"	"MSTRG.9613"	0	0	0	0	0	0	0.02	0	0
"MSTRG.9613.2"	"MSTRG.9613"	0.95	1.81	1.09	1.13	2.55	1.95	2.21	2.65	2.33
"MSTRG.9613.3"	"MSTRG.9613"	1.62	2.04	2.23	1.49	3.55	2.71	3.59	2.07	2.5
"MSTRG.9614.1"	"MSTRG.9614"	2.8	3.73	2.68	2.91	6.34	4.97	7.05	7.19	4.95
"MSTRG.9615.1"	"MSTRG.9615"	0.72	0.86	1.12	0.74	1.51	0.84	1.02	1.34	0.78
"MSTRG.9615.2"	"MSTRG.9615"	1.43	1.15	1.37	1.12	2.35	2.47	3.34	2.26	1.92
"MSTRG.9616.1"	"MSTRG.9616"	1.7	1.72	1.64	1.33	3.79	2.35	3.76	3.58	2.17
"MSTRG.9616.2"	"MSTRG.9616"	1.05	0.9	1.09	0.72	1.71	1.46	2.86	1.72	1.24
"MSTRG.9617.1"	"MSTRG.9617"	6.45	6.97	5.61	5.57	13.12	9.48	15.42	10.15	10.03
"MSTRG.9618.1"	"MSTRG.9618"	0	0	0	0	0	0	0	0	0
"MSTRG.9619.1"	"MSTRG.9619"	1.42	0.92	1.25	1.11	2.82	1.52	3.52	2.61	1.37
"MSTRG.962.1"	"MSTRG.962"	1.64	1.29	1.37	1.6	2.87	2.86	2.79	1.7	2.52
"MSTRG.962.2"	"MSTRG.962"	1.25	1.65	2.17	1.34	4.78	2.37	4.28	1.87	2.33
"MSTRG.9620.1"	"MSTRG.9620"	2.75	3.17	2.87	2.82	6.15	3.92	6.56	5.54	3.87
"MSTRG.9621.1"	"MSTRG.9621"	1.43	1.45	1.37	1.29	3.51	2.1	3.48	3.06	1.98
"MSTRG.9622.1"	"MSTRG.9622"	1.08	1.03	0.42	1.06	2.12	1.12	1.9	1.33	0.84
"MSTRG.9623.1"	"MSTRG.9623"	1.78	2.21	1.53	2.04	4.03	1.62	2.79	4.12	2.45
"MSTRG.9624.1"	"MSTRG.9624"	4.39	2.89	2.41	3.24	5.66	3.99	7.11	11.13	4.33
"MSTRG.9624.2"	"MSTRG.9624"	0.53	0.57	0.39	0.49	1.07	0.53	0.93	1.07	0.57
"MSTRG.9625.1"	"MSTRG.9625"	2.25	1.91	1.74	1.84	4.28	2.34	5.27	3.9	2.46
"MSTRG.9626.1"	"MSTRG.9626"	4.07	3.75	3.3	3.91	7.24	4.2	6.87	6.58	4.63
"MSTRG.9627.1"	"MSTRG.9627"	1.22	1.26	1.01	1.29	2.59	1.58	2.94	2.29	1.57
"MSTRG.9628.1"	"MSTRG.9628"	3.43	3.04	3.13	3.4	6.25	4.1	8.72	6.96	3.58
"MSTRG.9628.2"	"MSTRG.9628"	1.2	0.65	0.94	0.92	1.95	1.26	3.44	2.14	1.07
"MSTRG.9629.1"	"MSTRG.9629"	2.06	2.51	1.44	2.18	3.68	2.37	3.54	5.44	2.54
"MSTRG.963.1"	"MSTRG.963"	8.31	8.27	6.65	8.01	15.67	9.34	16.6	13.6	9.2
"MSTRG.9630.1"	"MSTRG.9630"	2.22	1.61	1.48	1.8	4.07	2.31	4.82	4.44	2.43
"MSTRG.9630.2"	"MSTRG.9630"	1.57	1.79	1.35	1.3	3.45	1.8	4.41	2.71	2.05
"MSTRG.9631.1"	"MSTRG.9631"	1.6	1.61	1.4	1.6	4.06	2.15	4.17	4.27	2.42
"MSTRG.9631.2"	"MSTRG.9631"	4.75	4.74	5.36	4.05	12.51	7.2	11.72	10.79	7.3
"MSTRG.9632.1"	"MSTRG.9632"	2.39	2.93	2.42	2.47	5.6	3.72	6.52	6.3	3.99
"MSTRG.9633.1"	"MSTRG.9633"	1.02	1.33	0.56	1.13	1.61	0.89	2.08	1.78	0.91
"MSTRG.9634.1"	"MSTRG.9634"	2.51	2.34	2.29	2.29	5.73	3.57	5.95	4.49	3.6
"MSTRG.9635.1"	"MSTRG.9635"	2.04	2.88	2.15	2.22	4.93	3.4	5.42	5.83	5.06
"MSTRG.9635.2"	"MSTRG.9635"	2.4	1.68	2.13	1.76	3.84	2.48	5.37	3.98	1.49
"MSTRG.9636.1"	"MSTRG.9636"	7.85	7.35	7.36	7.88	14.78	9.72	18.42	16.77	9.93
"MSTRG.9637.1"	"MSTRG.9637"	13.93	15.49	12.09	11.77	25.48	16.91	30.16	28.04	17.22
"MSTRG.9637.2"	"MSTRG.9637"	3.32	4.03	2.54	3.15	6.89	4.13	7.52	8.93	3.99
"MSTRG.9638.1"	"MSTRG.9638"	0.75	0.86	0.69	0.63	1.34	0.63	0.85	0.78	0.78
"MSTRG.9639.1"	"MSTRG.9639"	0	0.03	0	0.04	0	0	0	0	0
"MSTRG.964.1"	"MSTRG.964"	0.05	0	0.29	0	0.11	0	0	0	0
"MSTRG.964.2"	"MSTRG.964"	2.47	2.5	2.61	2.38	5.61	4.24	6.58	4.14	4.89
"MSTRG.964.3"	"MSTRG.964"	1.6	2.45	2.26	2.06	4.73	3.16	3.63	3.76	2.8
"MSTRG.9640.1"	"MSTRG.9640"	0.26	0.28	0.12	0.25	0.68	0.4	0.37	0.61	0.45
"MSTRG.9640.2"	"MSTRG.9640"	1.44	1.89	1.59	1.44	3.36	1.75	3.43	3.48	2.33
"MSTRG.9641.1"	"MSTRG.9641"	28.9	28.24	24.59	28.44	53.15	34.79	56.57	64.59	34.09
"MSTRG.9641.2"	"MSTRG.9641"	4.41	4.63	3.41	4.3	7.81	5.36	7.49	10.83	4.53
"MSTRG.9641.3"	"MSTRG.9641"	0.3	0.32	0.15	0.24	0.75	0.15	0.23	0.35	0
"MSTRG.9642.1"	"MSTRG.9642"	1.81	3	1.95	2.22	4.28	3.65	4.27	5.3	2.88
"MSTRG.9643.1"	"MSTRG.9643"	2.57	1.26	2.21	1.46	3.02	2.82	4.63	4.04	0.54
"MSTRG.9644.1"	"MSTRG.9644"	0.49	0.44	0.35	0.65	1.79	0.98	1.34	1.44	1
"MSTRG.9644.2"	"MSTRG.9644"	1.39	1.83	1.61	1.26	2.54	1.88	2.67	4.51	1.76
"MSTRG.9644.3"	"MSTRG.9644"	1.08	1.17	0.88	0.96	1.66	1.41	1.72	1.88	1.26
"MSTRG.9644.4"	"MSTRG.9644"	0.82	0.97	1.16	0.74	1.6	1.17	1.97	0.81	1.3
"MSTRG.9645.1"	"MSTRG.9645"	1.42	1.16	1.12	1.51	3.17	2.16	3.28	2.55	2.09
"MSTRG.9646.1"	"MSTRG.9646"	2.78	2.82	2.18	2.32	4.7	3.25	5.9	5.18	2.79
"MSTRG.9647.1"	"MSTRG.9647"	1.34	1.41	1.18	1.36	2.72	1.81	2.94	2.75	1.88
"MSTRG.9648.1"	"MSTRG.9648"	6.77	5.76	5.91	6.05	13.78	8.88	16.26	12.46	7.95
"MSTRG.9648.2"	"MSTRG.9648"	4.09	4.86	3.98	4.8	11.1	5.78	9.89	9.46	7.02
"MSTRG.9649.1"	"MSTRG.9649"	7.97	7.05	6.59	6.62	14.13	9	17.79	12.33	8.71
"MSTRG.965.1"	"MSTRG.965"	0	0	0	0	0	0	0	0	0
"MSTRG.9650.1"	"MSTRG.9650"	14.36	15.07	11.52	13.99	32.05	18.16	30.11	23.59	18.72
"MSTRG.9650.2"	"MSTRG.9650"	15.17	15.32	11.39	14.59	30.85	19.65	36.17	28.89	18.32
"MSTRG.9651.1"	"MSTRG.9651"	2.2	2.03	1.74	2.11	4.19	2.33	4.17	3.81	2.13
"MSTRG.9652.1"	"MSTRG.9652"	1.43	1.4	0.92	0.7	2.49	1.62	2.89	2.37	0.92
"MSTRG.9652.2"	"MSTRG.9652"	0.99	1.23	0.94	1.43	2.07	1.2	1.68	3.6	1.71
"MSTRG.9653.1"	"MSTRG.9653"	0.28	0.61	0.37	0.37	0.88	0.8	0.46	1.6	0.87
"MSTRG.9654.1"	"MSTRG.9654"	9.38	11.12	9.85	9.75	23.28	15.5	21.63	26.76	18.64
"MSTRG.9655.1"	"MSTRG.9655"	8.22	8.15	8.5	8.17	13.82	9.91	19.51	12.46	10.16
"MSTRG.9656.1"	"MSTRG.9656"	6.9	6.87	7.96	7.07	16.5	11.84	14.9	10.08	11.49
"MSTRG.9657.1"	"MSTRG.9657"	2.09	2	1.82	1.81	4.26	2.63	4.86	4.37	2.42
"MSTRG.9658.1"	"MSTRG.9658"	2.3	1.59	1.76	2.38	3.86	2.16	5.21	3.39	2.26
"MSTRG.9659.1"	"MSTRG.9659"	7.26	5.62	4.75	7.05	11.13	7.91	14.76	18.13	8.68
"MSTRG.966.1"	"MSTRG.966"	2.51	2.57	2.01	2.15	5.44	3.18	6.06	5.68	3.92
"MSTRG.966.2"	"MSTRG.966"	9.34	9.78	8.66	9.36	18.98	12.29	23.93	14.95	11.2
