"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.3287.4"	"MSTRG.3287"	429.27	1247.66	350.55	2041.64	272.86	6.14	29.85	1962.73	2.87
"MSTRG.3288.1"	"MSTRG.3288"	692	885	465	722	1026	836	685	380	799
"MSTRG.3289.1"	"MSTRG.3289"	333.46	459.63	213.7	461.78	522.73	431.64	601.68	520.59	447.99
"MSTRG.3289.2"	"MSTRG.3289"	642.54	525.37	321.3	543.22	779.27	455.36	481.32	273.41	430.01
"MSTRG.329.1"	"MSTRG.329"	4036	4034	2205	3992	4767	3742	3820	2527	2925
"MSTRG.3290.1"	"MSTRG.3290"	85	92	37	69	111	80	103	77	64
"MSTRG.3291.1"	"MSTRG.3291"	97	82	43	99	106	91	99	89	66
"MSTRG.3292.1"	"MSTRG.3292"	1039	1037	703	1011	1342	1270	1102	560	1018
"MSTRG.3293.1"	"MSTRG.3293"	207	244	101	196	197	186	183	119	162
"MSTRG.3294.1"	"MSTRG.3294"	2929.82	2919.25	1794.29	2659.04	3406.75	2971.16	3333.68	1880.22	2511.32
"MSTRG.3294.2"	"MSTRG.3294"	156.18	208.75	179.71	174.96	266.25	258.84	157.32	34.78	240.68
"MSTRG.3295.1"	"MSTRG.3295"	235	226	132	214	249	190	239	132	157
"MSTRG.3296.1"	"MSTRG.3296"	239	293	185	220	306	280	253	144	216
"MSTRG.3297.1"	"MSTRG.3297"	1206	1456	957	1224	1359	1226	1042	727	1044
"MSTRG.3298.1"	"MSTRG.3298"	84.57	56	24.04	43.75	86.33	41.36	25.86	33.14	29.21
"MSTRG.3298.2"	"MSTRG.3298"	100.43	62	61.96	115.25	127.67	96.64	125.14	96.86	79.79
"MSTRG.3299.1"	"MSTRG.3299"	139.77	247.21	80.15	161.87	198.33	215.86	192.95	162.95	197.19
"MSTRG.3299.2"	"MSTRG.3299"	616.23	528.79	267.85	534.13	573.67	390.14	482.05	373.05	386.81
"MSTRG.33.1"	"MSTRG.33"	746	451	350	497	711	625	871	285	428
"MSTRG.330.1"	"MSTRG.330"	102	72	52	91	131	112	70	94	67
"MSTRG.3300.1"	"MSTRG.3300"	828.14	822.32	437.95	801.02	1065.44	903.7	999.61	714.03	744.19
"MSTRG.3300.2"	"MSTRG.3300"	364.86	329.68	177.05	284.98	403.6	331.3	423.39	269.97	287.81
"MSTRG.3301.1"	"MSTRG.3301"	458.11	363.58	224.58	396.54	514.36	481.47	557	377.18	352.89
"MSTRG.3302.1"	"MSTRG.3302"	203.8	179.54	105.62	194.21	296.6	266.08	309.81	160.85	210.19
"MSTRG.3303.1"	"MSTRG.3303"	0	11.57	0	0	19.58	9.85	13.19	0	0
"MSTRG.3303.2"	"MSTRG.3303"	0	0	8.19	0	9.3	0	0	0	0
"MSTRG.3303.3"	"MSTRG.3303"	336.19	294.19	161.19	303.19	321.36	289.94	342.66	218.95	222.81
"MSTRG.3303.4"	"MSTRG.3303"	24.1	0	0	0	10.88	13.72	0	0	25.74
"MSTRG.3304.1"	"MSTRG.3304"	279.16	321.57	126.42	257.4	316.3	253.62	319.58	201.1	285.82
"MSTRG.3304.2"	"MSTRG.3304"	115.84	108.43	89.58	105.6	157.7	147.38	137.42	114.9	156.18
"MSTRG.3305.1"	"MSTRG.3305"	32	36	16	26	29	34	19	30	19
"MSTRG.3306.1"	"MSTRG.3306"	344	253	159	274	311	327	328	311	269
"MSTRG.3307.1"	"MSTRG.3307"	0	0	0	0	0	0	0	0	0
"MSTRG.3308.1"	"MSTRG.3308"	8.36	0	0	0	0	0	0	3.06	0
"MSTRG.3309.1"	"MSTRG.3309"	112.18	139.5	47.73	95.79	200.69	91.22	227.77	144.11	112.26
"MSTRG.3309.2"	"MSTRG.3309"	3.58	3.5	1.27	6.03	2.61	9.12	2.39	1.38	4.98
"MSTRG.331.1"	"MSTRG.331"	28440.76	28653.91	19360.03	26460.2	27496.15	22393.37	21302.06	11284.45	16286.98
"MSTRG.331.2"	"MSTRG.331"	816.24	750.09	453.97	546.8	780.85	669.63	490.94	191.55	455.02
"MSTRG.3310.1"	"MSTRG.3310"	256.12	308.54	150.18	194.91	345.96	298.26	262.59	240.85	253.62
"MSTRG.3311.1"	"MSTRG.3311"	7.59	12.85	3.81	5.11	6.16	7.52	4.81	3.96	12.14
"MSTRG.3311.2"	"MSTRG.3311"	0	0	0	0	0	0	0	0	0
"MSTRG.3312.1"	"MSTRG.3312"	2.49	2.93	0.9	3.21	1.04	2.27	0	0	1.05
"MSTRG.3312.2"	"MSTRG.3312"	20.9	4.43	3.54	12.61	10.48	13.59	5.31	17.56	9.73
"MSTRG.3313.1"	"MSTRG.3313"	180.35	269	121.56	194.21	263.89	274.72	222.38	202.31	219.47
"MSTRG.3314.1"	"MSTRG.3314"	0	0	1	0	0	1.1	0	1.01	0
"MSTRG.3315.1"	"MSTRG.3315"	561.5	633.69	348.8	551.46	612.55	555.02	468.04	397.63	543.37
"MSTRG.3316.1"	"MSTRG.3316"	15	23	10	10	19	32	12	9	10.01
"MSTRG.3317.1"	"MSTRG.3317"	0	0	0	0	0	0	0	0	0
"MSTRG.3318.1"	"MSTRG.3318"	584.98	793.71	328.63	603.99	701.35	704.37	630.03	775.84	692.18
"MSTRG.3319.1"	"MSTRG.3319"	518	451	327	444	586	547	606	300	408
"MSTRG.332.1"	"MSTRG.332"	725	832	552	701	846	639	667	322	586
"MSTRG.3320.1"	"MSTRG.3320"	1022	622	597	881	1176	873	1294	485	617
"MSTRG.3321.1"	"MSTRG.3321"	894.97	1006.33	303.27	906.8	1080.42	780.58	864.55	732.02	796.33
"MSTRG.3321.2"	"MSTRG.3321"	893.03	703.67	569.73	591.2	850.58	799.42	1069.45	664.98	580.67
"MSTRG.3322.1"	"MSTRG.3322"	3270.71	3077.69	1779.7	2996.18	4037.99	3524.17	3907.41	1935.98	2698.34
"MSTRG.3322.2"	"MSTRG.3322"	328.29	394.31	202.3	391.82	283.01	405.83	278.59	456.02	440.66
"MSTRG.3323.1"	"MSTRG.3323"	197	202	86	199	273	197	228	133	159
"MSTRG.3324.1"	"MSTRG.3324"	872	720	360	750	994	732	1036	649	611
"MSTRG.3325.1"	"MSTRG.3325"	0	0	0	0	0	0	0	0	0
"MSTRG.3326.1"	"MSTRG.3326"	25	19	11	18	43	19	23	15	11
"MSTRG.3327.1"	"MSTRG.3327"	1080	621	523	817	873	723	1408	410	435
"MSTRG.3328.1"	"MSTRG.3328"	195.97	101.07	82.84	135.25	242.78	123.66	131.24	85.41	168.1
"MSTRG.3329.1"	"MSTRG.3329"	1822	1612	862	1739	2153	1551	1862	1321	1285
"MSTRG.333.1"	"MSTRG.333"	327	353	218	329	336	280	339	96	233
"MSTRG.3330.1"	"MSTRG.3330"	531	523	243	528	570	419	523	487	432
"MSTRG.3331.1"	"MSTRG.3331"	646	715	372	673	929	759	786	527	671
"MSTRG.3332.1"	"MSTRG.3332"	276	294	155	249	415	331	367	206	276
"MSTRG.3333.1"	"MSTRG.3333"	784.19	953.26	555.2	727.37	1017.13	878.18	979.05	457.85	842.02
"MSTRG.3333.2"	"MSTRG.3333"	823.08	727.57	457.38	762.09	1129.09	971.51	1125.13	565.51	635.1
"MSTRG.3333.3"	"MSTRG.3333"	183.92	210.96	101.69	168.26	281.55	323.56	192.47	155.69	174.34
"MSTRG.3333.4"	"MSTRG.3333"	26.84	48.15	40.89	31.03	29.46	41.09	57.11	82.54	57.43
"MSTRG.3334.1"	"MSTRG.3334"	300	321	191	267	398	305	291	224	264
"MSTRG.3335.1"	"MSTRG.3335"	239	236	130	220	254	178	259	128	203
"MSTRG.3336.1"	"MSTRG.3336"	389.96	422.96	207.76	389	588	460.84	388.65	324	404.67
"MSTRG.3337.1"	"MSTRG.3337"	65.83	133.05	34.57	108.51	92.98	70.51	120.39	46.25	71.22
"MSTRG.3337.2"	"MSTRG.3337"	81.17	24.95	50.43	73.49	124.02	93.49	68.61	130.75	71.78
"MSTRG.3338.1"	"MSTRG.3338"	4668	3631	2286	3064	4009	3827	4456	2936	3061
"MSTRG.3339.1"	"MSTRG.3339"	2076	1427	1139	1786	2151	1575	2339	1621	1120
"MSTRG.334.1"	"MSTRG.334"	2902	3001	1815.28	2578	2873	3027	3565	2455	2328
"MSTRG.3340.1"	"MSTRG.3340"	16	19	6	8	21	8	7	9	11
"MSTRG.3341.1"	"MSTRG.3341"	131	122	77	114	186	177	146	129	141
"MSTRG.3342.1"	"MSTRG.3342"	351	300	165	346	387	249	328	196	270
"MSTRG.3343.1"	"MSTRG.3343"	393	466	208	386	510	438	460	278	360
"MSTRG.3344.1"	"MSTRG.3344"	328	351	174	327	421	270	374	222	292
"MSTRG.3345.1"	"MSTRG.3345"	16.55	13.97	10.36	13.7	15.83	25.33	14.69	41.71	23.44
"MSTRG.3346.1"	"MSTRG.3346"	2666.01	2042.44	1210.32	2097	2331.06	2118.27	2768	1914	1873
"MSTRG.3346.2"	"MSTRG.3346"	97.99	247.56	149.68	0	99.94	48.73	0	0	0
"MSTRG.3347.1"	"MSTRG.3347"	3	12	6	4	12	9	4	15	15
"MSTRG.3348.1"	"MSTRG.3348"	698.42	1152.28	468.81	799.28	1206.73	1355.03	546.85	1856.12	1106.96
"MSTRG.3349.1"	"MSTRG.3349"	40	72	36	43	76	121	32	143	71
"MSTRG.335.1"	"MSTRG.335"	55.28	61.03	29.18	45	40.1	51.07	63.31	48.17	67.2
"MSTRG.3350.1"	"MSTRG.3350"	33	66.2	40	43	67.38	77.4	16	121.91	73
"MSTRG.3351.1"	"MSTRG.3351"	48.97	59.73	38	41	65	90.01	34	146.98	95
"MSTRG.3352.1"	"MSTRG.3352"	2377.55	3884.94	1638.23	2722.12	4026.93	4463.54	1868.95	5418.61	3539.28
"MSTRG.3353.1"	"MSTRG.3353"	77	118	89	71	159	176	49	288	122
"MSTRG.3354.1"	"MSTRG.3354"	104.9	189	111	131	190	278	94	392	203
"MSTRG.3355.1"	"MSTRG.3355"	98	142	100	93	168	205	65	356	178
"MSTRG.3356.1"	"MSTRG.3356"	1302.47	1239.4	737.51	1269.21	1621.28	1044.11	1525.18	1030.97	1083.47
"MSTRG.3356.2"	"MSTRG.3356"	1975.53	1660.6	783.49	1643.79	2243.72	1672.89	1877.82	1679.03	1606.53
"MSTRG.3357.1"	"MSTRG.3357"	291	292	164	319	383	268	291	251	252
"MSTRG.3358.1"	"MSTRG.3358"	642.97	450.98	326.27	510.21	702.5	674.65	625	463.86	662.63
"MSTRG.3358.2"	"MSTRG.3358"	471.03	594.02	244.73	542.79	707.52	535.35	541	354.14	501.37
"MSTRG.3359.1"	"MSTRG.3359"	400.3	167.85	126.32	322.56	408	468.37	158.31	280.76	289.7
"MSTRG.336.1"	"MSTRG.336"	71	63	38	94	96	63	85	108	63
"MSTRG.3360.1"	"MSTRG.3360"	667	1103	637	690.02	1061.4	1619.05	489.01	2374	1263
"MSTRG.3361.1"	"MSTRG.3361"	377.31	676.12	379.58	510.71	729.39	969.06	301.46	1275.71	679.53
"MSTRG.3362.1"	"MSTRG.3362"	1021.07	1639.39	894.73	1030.95	1820.07	2326.92	875.6	3133.03	1872.19
"MSTRG.3363.1"	"MSTRG.3363"	97	210	105	121	189	266	75	369	210
"MSTRG.3364.1"	"MSTRG.3364"	66	121	71	81	136	162	40	240.81	137
"MSTRG.3365.1"	"MSTRG.3365"	2165.84	3419.86	1462.02	2510.32	3528.15	4276.65	1829.15	4313.28	3540.87
"MSTRG.3366.1"	"MSTRG.3366"	79	167	89	97	164	199	55	279	178
"MSTRG.3367.1"	"MSTRG.3367"	65	144	67	78	111	167	61	234	145
"MSTRG.3368.1"	"MSTRG.3368"	1848.48	2984.72	1701.58	1835.18	2945.53	4603.2	1382.41	6618.89	3712.56
"MSTRG.3369.1"	"MSTRG.3369"	3379.39	4156.65	2200.02	3188.92	4190.21	5619.74	3122.12	8408.22	5023.56
"MSTRG.337.1"	"MSTRG.337"	323.51	315.26	187	278.48	362.78	299.05	342.47	183.49	283.04
"MSTRG.3370.1"	"MSTRG.3370"	51	86	42	57	82	127	40	223	94
"MSTRG.3371.1"	"MSTRG.3371"	136.38	267.66	123.45	158.65	262	377.21	110	475.29	266.04
"MSTRG.3372.1"	"MSTRG.3372"	2388.58	2889.8	1554.68	2175.77	2923.03	3748.58	2382.29	5511.52	3623.79
"MSTRG.3373.1"	"MSTRG.3373"	690.56	1262	743.7	741.98	1288	2019.49	580.02	2873.26	1574.43
"MSTRG.3374.1"	"MSTRG.3374"	4433.7	6346.09	3144.85	4920.51	6202.84	9230.02	3659.69	9814.01	7171.17
"MSTRG.3375.1"	"MSTRG.3375"	89.05	209.44	123.23	126.05	176.06	281.09	91.03	433.65	201.91
"MSTRG.3376.1"	"MSTRG.3376"	8114.39	8290.66	5290.15	6722.87	8574.83	10831.84	7244.98	15023.25	9809.8
"MSTRG.3377.1"	"MSTRG.3377"	39.55	67.72	74.28	50.09	68.11	50.82	37.4	28.77	49.53
"MSTRG.3377.2"	"MSTRG.3377"	20.79	30.54	5.76	23.26	0	33.73	16.04	0	6.54
"MSTRG.3378.1"	"MSTRG.3378"	29	26	15	26	22	26	15	18	20
"MSTRG.3379.1"	"MSTRG.3379"	102.19	104.75	50.12	112.53	116.74	85.67	109.11	71.66	64.45
"MSTRG.338.1"	"MSTRG.338"	3.2	0	0	1.44	1.34	3.86	2.64	2.45	0
"MSTRG.3380.1"	"MSTRG.3380"	138.36	112.21	127.42	205.58	160.94	242.52	207.08	116.06	193.38
"MSTRG.3380.2"	"MSTRG.3380"	595.24	578.89	387.42	414.01	690.59	618.19	775.82	495.27	492.7
"MSTRG.3381.1"	"MSTRG.3381"	342	462	239	385	475	419	388	249	416
"MSTRG.3382.1"	"MSTRG.3382"	620	769	426	645	852	747	762	507	661
"MSTRG.3383.1"	"MSTRG.3383"	558	440	359	430	519	371	482	125	234
"MSTRG.3384.1"	"MSTRG.3384"	731.64	1190.71	548.35	798.33	1116.89	879.97	843.17	577.95	956.96
"MSTRG.3384.2"	"MSTRG.3384"	548.81	270.61	193.82	426.12	379.94	569.8	519.41	384.17	306.02
"MSTRG.3384.3"	"MSTRG.3384"	22.21	34.41	9.79	27.2	27.03	31.67	16.98	30.11	31.96
"MSTRG.3385.1"	"MSTRG.3385"	411	510	290	399	511	526	466	417	445
"MSTRG.3386.1"	"MSTRG.3386"	427	416	204	373	409	347	461	299	290
"MSTRG.3387.1"	"MSTRG.3387"	1427.58	1552.49	737.87	1377.68	1691.38	1227.31	1208.42	914.27	1373.31
"MSTRG.3387.2"	"MSTRG.3387"	1473.42	1284.51	709.13	1254.32	1417.62	1189.69	1619.58	725.73	785.69
"MSTRG.3388.1"	"MSTRG.3388"	285	313	146	257	301	228	245	184	231
"MSTRG.3389.1"	"MSTRG.3389"	1385	1271	678	1297	1994	1298	1580	1165	1219
"MSTRG.339.1"	"MSTRG.339"	411	460	251	371	478	444	441	345	374
"MSTRG.3390.1"	"MSTRG.3390"	232	168	106	185	207	136	250	89	125
"MSTRG.3391.1"	"MSTRG.3391"	945.49	1271.35	676.72	839.86	1494.14	1412.02	1140.83	925.65	1306.14
"MSTRG.3391.2"	"MSTRG.3391"	34.2	61.97	45.84	51.77	73.51	92.93	34.24	96.67	67.07
"MSTRG.3391.3"	"MSTRG.3391"	536.31	618.68	299.57	592.38	887.51	717.05	392.89	767.68	689.01
"MSTRG.3392.1"	"MSTRG.3392"	910	646	372	732	912	735	1067	585	596
"MSTRG.3393.1"	"MSTRG.3393"	1595.53	1358.86	964.72	1657.27	1820.62	1526.1	1421.77	760.48	1336.94
"MSTRG.3394.1"	"MSTRG.3394"	114	85	52	111	116	65	87	62	63
"MSTRG.3395.1"	"MSTRG.3395"	174	90	83	127	191	129	183	122	110
"MSTRG.3396.1"	"MSTRG.3396"	583	669	259	452	624	566	425	454	486
"MSTRG.3397.1"	"MSTRG.3397"	1269	1244	617	1127	1448.17	1227	1297	1023	1162
"MSTRG.3398.1"	"MSTRG.3398"	143	133	83	104	132	115	180	85	121
"MSTRG.3399.1"	"MSTRG.3399"	1141	1187	588	962	1052	996	1010	595	746
"MSTRG.34.1"	"MSTRG.34"	676.2	726.14	400.42	616.61	865.92	642.62	738.14	431.55	619.31
"MSTRG.34.2"	"MSTRG.34"	256.8	180.86	124.58	204.39	216.08	173.38	202.86	146.45	97.69
"MSTRG.340.1"	"MSTRG.340"	364.42	546.17	219.77	384.17	505.7	416.96	315.43	274.87	410.52
"MSTRG.340.2"	"MSTRG.340"	515.64	586.65	313.23	455.81	555.93	540.41	468.57	417.93	522.34
"MSTRG.3400.1"	"MSTRG.3400"	358	387	185	363	390	357	322	275	266
"MSTRG.3401.1"	"MSTRG.3401"	653	943	402	681	884	676	618	491	651
"MSTRG.3402.1"	"MSTRG.3402"	2126	2130	1449	2170	2586	2171	1815	1224	1739
"MSTRG.3403.1"	"MSTRG.3403"	1428.4	1203.22	787.14	1249.88	1601.72	1410.94	1751	925.82	1092.55
"MSTRG.3403.2"	"MSTRG.3403"	907.6	793.78	519.86	889.12	1232.28	901.06	1082	534.18	814.45
"MSTRG.3404.1"	"MSTRG.3404"	208.54	303.11	90.64	183.23	207.31	222.05	223.24	146.15	299.88
"MSTRG.3404.2"	"MSTRG.3404"	45.46	88.89	54.36	105.77	107.69	98.95	49.76	101.85	22.12
"MSTRG.3405.1"	"MSTRG.3405"	781.65	618.51	344.33	606.69	956.07	712.49	954.36	624.8	637.61
"MSTRG.3405.2"	"MSTRG.3405"	4899.36	4098.08	2283.84	4207.88	5792.72	4451.66	5215.57	3952.94	3956.78
"MSTRG.3406.1"	"MSTRG.3406"	1148.97	1084.23	564	1057	1350.96	1142.62	1208.78	959.21	1005.04
"MSTRG.3407.1"	"MSTRG.3407"	378	371	241	399	455	390	338	265	369
"MSTRG.3408.1"	"MSTRG.3408"	714	659	468	543	726	666	763	233	625
"MSTRG.3409.1"	"MSTRG.3409"	204	202	157	181	244	202	214	112	201
"MSTRG.341.1"	"MSTRG.341"	332	391	245	384	330	358	290	137	278
"MSTRG.3410.1"	"MSTRG.3410"	400.81	386.47	221.46	362.52	529.15	452.58	359.38	281.91	331.52
"MSTRG.3410.2"	"MSTRG.3410"	2982.75	3390.66	2044.96	2938.3	3242.13	2699.64	2435.64	1520.89	2181.29
"MSTRG.3410.3"	"MSTRG.3410"	44.44	77.87	15.58	71.18	121.72	122.78	92.98	110.19	302.19
"MSTRG.3411.1"	"MSTRG.3411"	2456.74	2390.85	1149.3	2068.33	2768.88	2405.51	2611.8	1624.19	2032.33
"MSTRG.3411.2"	"MSTRG.3411"	121.26	42.15	184.7	212.67	189.12	62.49	146.2	20.81	104.98
"MSTRG.3412.1"	"MSTRG.3412"	1337.23	1559.72	930.8	1109.64	1779.55	1548.8	1524.21	805	1360.44
"MSTRG.3412.2"	"MSTRG.3412"	285.77	211.28	287.2	386.36	255.45	266.2	130.79	56	178.56
"MSTRG.3413.1"	"MSTRG.3413"	768.64	810.5	412.92	774.37	1074.64	785.25	937.03	684.15	663.78
"MSTRG.3413.2"	"MSTRG.3413"	170.36	127.36	101.08	146.63	171.36	164.75	136.97	122.85	178.22
"MSTRG.3414.1"	"MSTRG.3414"	509.29	574.92	302.52	450.96	617.88	814.85	729.07	402.35	697.93
"MSTRG.3414.2"	"MSTRG.3414"	3927.71	2844.08	2583.48	3450.04	4285.12	4099.15	4830.93	1276.46	2921.07
"MSTRG.3415.1"	"MSTRG.3415"	46	23.43	33	40	64.38	64	32	30.17	41.02
"MSTRG.3416.1"	"MSTRG.3416"	476.65	611.22	392.82	460.56	736.04	817.86	466.77	473.32	665.06
"MSTRG.3416.2"	"MSTRG.3416"	2879.04	2512.05	1689.54	2562.99	2785.88	2725.19	2922.65	902.18	2208.3
"MSTRG.3416.3"	"MSTRG.3416"	0	0	0	0	0	0	0	0	0
"MSTRG.3416.4"	"MSTRG.3416"	3424.27	3636.93	2405.11	2968.01	3872.27	3623.64	3706.43	1654.05	2903.94
"MSTRG.3416.5"	"MSTRG.3416"	0	111.68	0	89.29	0	0	0	0	0
"MSTRG.3416.6"	"MSTRG.3416"	1018.9	500.25	246.37	724.68	565.08	382.84	566.9	298.46	193.73
"MSTRG.3416.7"	"MSTRG.3416"	0	445.3	365.3	126.32	786.75	627.28	921.53	36.31	551.75
"MSTRG.3417.1"	"MSTRG.3417"	2023.21	2380.4	1114.57	1958.1	2644.43	2681.37	2153.44	2236.44	2262.15
"MSTRG.3417.2"	"MSTRG.3417"	394.25	363.17	171.08	301.66	417.88	377.06	471.59	331.58	373.39
"MSTRG.3418.1"	"MSTRG.3418"	1576	1488.12	746	1502.08	1980.4	1515.4	1689	1247.99	1460
"MSTRG.3419.1"	"MSTRG.3419"	1123.85	1139.38	669.59	957.68	1268.06	1257.14	1138.38	603.7	1086.11
"MSTRG.342.1"	"MSTRG.342"	180	149	157	162	183	193	186	55	139
"MSTRG.3420.1"	"MSTRG.3420"	435	485	364	425	606	524	547	165	399
"MSTRG.3421.1"	"MSTRG.3421"	4317.94	5322.18	2725.22	4258.2	5979	5762.61	5141.61	4211.87	5592.97
"MSTRG.3421.2"	"MSTRG.3421"	530.11	575.82	462.78	598.8	530	714.39	446.39	362.13	490.03
"MSTRG.3422.1"	"MSTRG.3422"	1091.89	1133	606	1075	1737	1695	1248	1264	1472
"MSTRG.3422.2"	"MSTRG.3422"	3.11	0	0	0	0	0	0	0	0
"MSTRG.3423.1"	"MSTRG.3423"	269.09	158.58	150.93	210.89	238.69	264.88	287.07	191.33	163.89
"MSTRG.3424.1"	"MSTRG.3424"	75	126	90	106	101	134	77	34	89
"MSTRG.3425.1"	"MSTRG.3425"	482.36	445.45	557.7	343.97	371.67	621.88	487.94	79.32	389.62
"MSTRG.3425.2"	"MSTRG.3425"	1230.64	1177.55	513.3	1153.03	1628.33	1305.12	1285.06	783.68	1229.38
"MSTRG.3426.1"	"MSTRG.3426"	1040	1215	589	1234	1406	1194	946	849	865
"MSTRG.3427.1"	"MSTRG.3427"	598	632	329	710	846	800	581	523	426
"MSTRG.3428.1"	"MSTRG.3428"	591	929	199	705	322	232	216	279	457
"MSTRG.3429.1"	"MSTRG.3429"	748.3	741.21	448.68	748.73	1037.76	878.09	749.67	593.91	739.15
"MSTRG.3429.2"	"MSTRG.3429"	394.7	623.79	216.32	409.27	657.24	494.91	425.33	436.09	366.85
"MSTRG.343.1"	"MSTRG.343"	350.67	395.91	185.58	304.28	407.5	349.9	321.79	316.03	446.95
"MSTRG.343.2"	"MSTRG.343"	1634.34	1698.77	1264.5	1628.72	1894.11	1782.27	1785.37	602.7	1261.17
"MSTRG.3430.1"	"MSTRG.3430"	2097	2198	1329	1898	2472	2160	2143	1126	1765
"MSTRG.3431.1"	"MSTRG.3431"	928.48	920.34	457.24	801.94	1063.62	834.66	916.59	859.54	822.54
"MSTRG.3431.2"	"MSTRG.3431"	643.52	744.66	393.76	694.06	1009.38	664.34	690.41	466.46	647.46
"MSTRG.3432.1"	"MSTRG.3432"	1595.89	1308.92	1156.45	1429	1790.03	1550.58	1744.08	583.45	1081
"MSTRG.3432.2"	"MSTRG.3432"	55.11	7.08	4.55	0	21.97	49.42	43.86	65.55	0
"MSTRG.3433.1"	"MSTRG.3433"	28.71	43.51	25.64	55.57	79.87	59.42	71.02	47.38	42.43
"MSTRG.3433.2"	"MSTRG.3433"	238.29	282.49	148.36	233.43	465.13	286.52	268.98	161.62	292.57
"MSTRG.3434.1"	"MSTRG.3434"	697.28	853.06	516.07	1049.52	1195.77	605.2	921.65	400.9	776.17
"MSTRG.3434.2"	"MSTRG.3434"	893.72	921.94	308.93	516.48	714.23	745.8	513.35	844.1	447.83
"MSTRG.3435.1"	"MSTRG.3435"	688.49	706.32	364.92	648.04	750.87	592.48	733.08	419.11	531.18
"MSTRG.3436.1"	"MSTRG.3436"	105	63	52	88	118	79	96	91	64
"MSTRG.3437.1"	"MSTRG.3437"	910.12	812.93	537.52	824.56	1137.35	813.97	1075.17	698.09	728.48
"MSTRG.3437.2"	"MSTRG.3437"	259.49	277.01	40.63	315.91	242.8	218.5	156.08	121.45	132.89
"MSTRG.3438.1"	"MSTRG.3438"	1346	1549	761	1305	1812	1373	1370	1002	1281
"MSTRG.3439.1"	"MSTRG.3439"	761.81	903.26	424.97	779.64	1114.7	907.36	859.54	705.77	812.62
"MSTRG.344.1"	"MSTRG.344"	180	134	58	158	205	150	134	166	136
"MSTRG.3440.1"	"MSTRG.3440"	2304	2486	1413	2062	2731	2179	2140	1274	1966
"MSTRG.3441.1"	"MSTRG.3441"	4155.63	1706.83	2524.63	3785.8	4125.6	3528.38	5823.88	805.06	1693.63
"MSTRG.3441.2"	"MSTRG.3441"	202.37	68.17	160.37	113.2	162.4	143.62	151.12	42.94	46.37
"MSTRG.3442.1"	"MSTRG.3442"	2587	2932	1537	2344	3384	2887	2354	1943	2708
"MSTRG.3443.1"	"MSTRG.3443"	6326.8	6164.46	4653.92	6495.73	7279.5	6216.18	5926.95	3433.89	4452.77
"MSTRG.3444.1"	"MSTRG.3444"	999	999	556	962	1014	897	738	627	707
"MSTRG.3445.1"	"MSTRG.3445"	1046	1015	519	957	1198	951	1093	756	796
"MSTRG.3446.1"	"MSTRG.3446"	277.15	313	147	297.08	399	312.04	303	159.05	233
"MSTRG.3447.1"	"MSTRG.3447"	718	883	465	757	942	704	703	490	628
"MSTRG.3448.1"	"MSTRG.3448"	2550	2861	1352	2411	2841	2433	2501	1504	2068
"MSTRG.3449.1"	"MSTRG.3449"	6046	6223	3285	5685	6410	5560	4953	3550	4426
"MSTRG.345.1"	"MSTRG.345"	87.9	62.37	55.38	52.37	58.91	50.33	59.81	36.23	58.41
"MSTRG.345.2"	"MSTRG.345"	184.1	193.63	93.62	175.63	130.09	169.67	148.19	67.77	104.59
"MSTRG.3450.1"	"MSTRG.3450"	1484	1854	1284	1614	2133	2024	1696	993	1719
"MSTRG.3451.1"	"MSTRG.3451"	289	287	153	269	338	228	240	92	147
"MSTRG.3452.1"	"MSTRG.3452"	81	87	41	77	70	89	66	59	53
"MSTRG.3453.1"	"MSTRG.3453"	881.4	759.12	490.73	753.05	856.51	579.87	741.68	414.48	537.19
"MSTRG.3453.2"	"MSTRG.3453"	35.6	74.88	20.27	12.95	35.49	92.13	22.32	15.52	25.81
"MSTRG.3454.1"	"MSTRG.3454"	191.74	160.5	123.45	99.1	252.44	237.7	190.49	254.19	167.48
"MSTRG.3454.2"	"MSTRG.3454"	4386.26	4249.5	2429.55	3873.9	5780.56	5010.3	5654.51	3621.81	4511.52
"MSTRG.3455.1"	"MSTRG.3455"	231	254	134	233	264	241	238	162	172
"MSTRG.3456.1"	"MSTRG.3456"	176.73	86.6	63.62	0	0	0	174.11	0	0
"MSTRG.3456.2"	"MSTRG.3456"	685.81	900.54	564.25	768.54	1091.34	843.9	720.55	369.69	817.08
"MSTRG.3456.3"	"MSTRG.3456"	1430.46	1782.86	1107.13	1532.46	2143.66	1835.1	1441.34	1002.31	1624.92
"MSTRG.3457.1"	"MSTRG.3457"	1169	967	516	912	1181	963	1145	725	899
"MSTRG.3458.1"	"MSTRG.3458"	1428	1160	740	1304	1841	1468	1635	966	1219
"MSTRG.3459.1"	"MSTRG.3459"	559.99	387.66	280.18	438.5	489.33	332.1	314.72	346.57	211.38
"MSTRG.3459.2"	"MSTRG.3459"	236.01	257.34	120.82	300.5	295.67	311.9	270.28	169.43	171.62
"MSTRG.346.1"	"MSTRG.346"	593	667	382	602	706	597	586	327	467
"MSTRG.3460.1"	"MSTRG.3460"	632	503	307	451	649	514	617	400	412
"MSTRG.3461.1"	"MSTRG.3461"	1190	869	452	950	1216	939	1113	814	634
